N_MEASUREMENT,LATITUDE,LONGITUDE,PRES,TEMP,PSAL
3923,19.844,-58.29899999999998,,,
3924,19.845,-58.297000000000025,,,
3925,19.85,-58.30099999999999,,,
3926,19.85,-58.29899999999998,,,
3927,19.853,-58.30000000000001,,,
3928,19.854,-58.30200000000002,,,
3929,19.855,-58.30500000000001,,,
3930,19.858,-58.31200000000001,,,
3931,,,,,
3932,,,,,
3933,,,,,
3934,,,,,
3935,,,120.0,,
3936,,,360.0,,
3937,,,,,
3938,,,337.0,16.93,36.37
3939,,,336.0,16.86,36.351
3940,,,336.0,16.947,36.369
3941,,,338.0,16.969,36.374
3942,,,336.0,16.98,36.378
3943,,,338.0,16.863,36.351
3944,,,343.0,16.737,36.331
3945,,,345.0,16.886,36.357
3946,,,337.0,16.789,36.346
3947,,,340.0,16.791,36.341
3948,,,344.0,16.797,36.343
3949,,,342.0,16.941,36.369
3950,,,341.0,16.902,36.361
3951,,,338.0,16.789,36.343
3952,,,341.0,16.896,36.36
3953,,,341.0,16.788,36.343
3954,,,345.0,16.671,36.321
3955,,,345.0,16.721,36.33
3956,,,347.0,16.851,36.351
3957,,,341.0,16.771,36.336
3958,,,342.0,16.768,36.34
3959,,,339.0,16.878,36.357
3960,,,346.0,16.486,36.289
3961,,,348.0,16.795,36.341
3962,,,344.0,16.748,36.335
3963,,,349.0,16.955,36.371
3964,,,343.0,16.692,36.326
3965,,,346.0,16.645,36.317
3966,,,348.0,16.558,36.299
3967,,,349.0,16.741,36.333
3968,,,347.0,16.892,36.359
3969,,,348.0,16.819,36.342
3970,,,342.0,16.768,36.342
3971,,,347.0,16.826,36.347
3972,,,346.0,16.723,36.33
3973,,,343.0,16.655,36.322
3974,,,350.0,16.607,36.308
3975,,,348.0,16.639,36.315
3976,,,351.0,16.711,36.327
3977,,,348.0,16.983,36.373
3978,,,343.0,16.712,36.332
3979,,,350.0,16.414,36.276
3980,,,349.0,16.739,36.334
3981,,,346.0,16.879,36.356
3982,,,350.0,16.514,36.295
3983,,,347.0,16.484,36.29
3984,,,351.0,16.722,36.33
3985,,,350.0,16.898,36.359
3986,,,347.0,16.825,36.344
3987,,,348.0,16.516,36.294
3988,,,348.0,16.379,36.273
3989,,,351.0,16.596,36.307
3990,,,351.0,16.847,36.349
3991,,,350.0,16.697,36.321
3992,,,350.0,16.652,36.318
3993,,,354.0,16.731,36.332
3994,,,347.0,16.783,36.343
3995,,,348.0,16.54,36.301
3996,,,351.0,16.48,36.289
3997,,,348.0,16.626,36.313
3998,,,348.0,16.577,36.305
3999,,,349.0,16.65,36.311
4000,,,352.0,16.536,36.301
4001,,,349.0,16.654,36.318
4002,,,348.0,16.56,36.303
4003,,,354.0,16.399,36.272
4004,,,352.0,16.501,36.294
4005,,,,,
4006,,,295.0,,
4007,,,402.0,,
4008,,,345.7612,16.726553,36.330715
4009,,,2020.0,,
4010,,,,,
4011,,,,,
4012,,,2010.0,,
4013,,,2020.0,,
4014,,,2011.0,3.615,34.987
4015,,,2011.0,3.615,34.987
4016,,,1738.0,4.091,35.008
4017,,,1663.0,4.26,35.014
4018,,,1388.0,4.935,35.024
4019,,,1313.0,5.149,35.015
4020,,,1038.0,5.901,34.92
4021,,,963.0,6.234,34.905
4022,,,688.0,10.167,35.353
4023,,,613.0,11.588,35.547
4024,,,388.0,15.752,36.168
4025,,,316.0,17.33,36.434
4026,,,225.0,20.045,36.856
4027,,,176.0,22.146,37.148
4028,,,86.0,25.082,37.018
4029,,,55.0,25.489,37.041
4030,,,4.0,25.671,36.877
4031,,,1.0,25.676,36.874
4032,,,,,
4033,,,,,
4034,,,,,
4035,19.984,-58.742999999999995,,,
4036,19.983,-58.73700000000002,,,
4037,19.984,-58.738,,,
4038,19.981,-58.735000000000014,,,
4039,19.981,-58.730999999999995,,,
4040,19.979,-58.730999999999995,,,
4041,19.978,-58.726999999999975,,,
4042,19.974,-58.72300000000001,,,
4043,19.976,-58.726,,,
4044,19.965,-58.72399999999999,,,
4045,19.957,-58.72199999999998,,,
4046,19.956,-58.716999999999985,,,
4047,19.944,-58.71600000000001,,,
4048,,,,,
4049,,,,,
4050,,,,,
4051,,,,,
4052,,,120.0,,
4053,,,390.0,,
4054,,,,,
4055,,,313.0,17.343,36.439
4056,,,316.0,17.491,36.461
4057,,,315.0,17.576,36.475
4058,,,313.0,17.249,36.422
4059,,,318.0,17.406,36.442
4060,,,317.0,17.241,36.421
4061,,,315.0,17.203,36.415
4062,,,319.0,17.304,36.428
4063,,,319.0,17.326,36.434
4064,,,320.0,17.247,36.42
4065,,,319.0,17.119,36.4
4066,,,324.0,17.519,36.465
4067,,,316.0,17.447,36.454
4068,,,318.0,17.214,36.415
4069,,,317.0,17.136,36.403
4070,,,320.0,17.285,36.429
4071,,,322.0,17.452,36.452
4072,,,320.0,17.156,36.405
4073,,,322.0,17.227,36.417
4074,,,319.0,17.206,36.413
4075,,,321.0,17.307,36.431
4076,,,321.0,17.249,36.422
4077,,,324.0,17.342,36.436
4078,,,320.0,17.468,36.456
4079,,,318.0,17.284,36.427
4080,,,318.0,17.072,36.393
4081,,,321.0,17.071,36.392
4082,,,322.0,17.148,36.405
4083,,,321.0,17.324,36.433
4084,,,318.0,17.22,36.418
4085,,,322.0,17.447,36.453
4086,,,321.0,17.324,36.437
4087,,,321.0,17.178,36.409
4088,,,321.0,17.108,36.398
4089,,,323.0,17.082,36.394
4090,,,323.0,17.049,36.388
4091,,,324.0,17.265,36.422
4092,,,326.0,17.342,36.437
4093,,,320.0,17.279,36.428
4094,,,319.0,17.103,36.4
4095,,,325.0,17.196,36.413
4096,,,322.0,17.222,36.418
4097,,,320.0,17.084,36.391
4098,,,321.0,16.963,36.376
4099,,,327.0,17.123,36.398
4100,,,324.0,17.375,36.443
4101,,,324.0,17.361,36.444
4102,,,324.0,17.132,36.402
4103,,,323.0,17.16,36.404
4104,,,324.0,17.159,36.406
4105,,,322.0,17.097,36.397
4106,,,325.0,17.032,36.383
4107,,,323.0,17.177,36.409
4108,,,326.0,17.38,36.443
4109,,,320.0,17.173,36.411
4110,,,326.0,17.168,36.407
4111,,,323.0,17.124,36.402
4112,,,325.0,17.124,36.399
4113,,,325.0,17.092,36.396
4114,,,324.0,17.243,36.42
4115,,,321.0,17.152,36.407
4116,,,321.0,17.199,36.407
4117,,,326.0,17.145,36.403
4118,,,325.0,17.277,36.427
4119,,,324.0,17.141,36.405
4120,,,,,
4121,,,309.0,,
4122,,,332.0,,
4123,,,321.16922,17.232431,36.41846
4124,,,2010.0,,
4125,,,,,
4126,,,,,
4127,,,1990.0,,
4128,,,2010.0,,
4129,,,2007.0,3.676,34.993
4130,,,2007.0,3.676,34.993
4131,,,1788.0,4.024,35.003
4132,,,1663.0,4.263,35.013
4133,,,1438.0,4.831,35.021
4134,,,1313.0,5.171,35.012
4135,,,1089.0,5.823,34.936
4136,,,963.0,6.204,34.878
4137,,,738.0,8.191,34.999
4138,,,613.0,10.491,35.307
4139,,,439.0,14.524,35.962
4140,,,336.0,16.705,36.331
4141,,,245.0,19.002,36.704
4142,,,196.0,21.169,37.001
4143,,,106.0,25.057,37.22
4144,,,76.0,25.343,37.093
4145,,,8.0,25.982,36.915
4146,,,3.0,25.972,36.917
4147,,,,,
4148,,,,,
4149,,,,,
4150,20.056,-59.15699999999998,,,
4151,20.061,-59.16699999999997,,,
4152,20.065,-59.168000000000006,,,
4153,20.063,-59.16399999999999,,,
4154,20.069,-59.170000000000016,,,
4155,20.072,-59.17099999999999,,,
4156,20.076,-59.17700000000002,,,
4157,20.076,-59.17399999999998,,,
4158,20.079,-59.17500000000001,,,
4159,20.083,-59.18099999999998,,,
4160,20.086,-59.18700000000001,,,
4161,20.086,-59.185,,,
4162,20.092,-59.19,,,
4163,20.102,-59.19799999999998,,,
4164,,,,,
4165,,,,,
4166,,,,,
4167,,,,,
4168,,,130.0,,
4169,,,320.0,,
4170,,,,,
4171,,,368.0,16.126,36.234
4172,,,377.0,15.938,36.2
4173,,,379.0,15.866,36.189
4174,,,384.0,15.745,36.166
4175,,,383.0,15.837,36.181
4176,,,384.0,15.894,36.193
4177,,,384.0,15.818,36.18
4178,,,388.0,15.781,36.173
4179,,,384.0,15.806,36.179
4180,,,386.0,15.787,36.175
4181,,,383.0,15.802,36.177
4182,,,388.0,15.879,36.19
4183,,,386.0,15.855,36.186
4184,,,388.0,15.804,36.178
4185,,,387.0,15.843,36.183
4186,,,387.0,15.868,36.189
4187,,,391.0,15.731,36.166
4188,,,390.0,15.726,36.165
4189,,,392.0,15.722,36.163
4190,,,390.0,15.788,36.175
4191,,,392.0,15.873,36.189
4192,,,382.0,15.792,36.188
4193,,,392.0,15.78,36.173
4194,,,389.0,15.658,36.152
4195,,,392.0,15.781,36.175
4196,,,390.0,15.776,36.176
4197,,,390.0,15.701,36.161
4198,,,390.0,15.797,36.175
4199,,,390.0,15.813,36.18
4200,,,391.0,15.76,36.169
4201,,,390.0,15.635,36.149
4202,,,394.0,15.705,36.158
4203,,,394.0,15.506,36.135
4204,,,395.0,15.764,36.17
4205,,,393.0,15.751,36.169
4206,,,391.0,15.848,36.183
4207,,,388.0,15.796,36.17
4208,,,391.0,15.596,36.146
4209,,,396.0,15.628,36.148
4210,,,392.0,15.596,36.142
4211,,,394.0,15.693,36.162
4212,,,395.0,15.649,36.152
4213,,,396.0,15.605,36.144
4214,,,398.0,15.625,36.148
4215,,,393.0,15.951,36.204
4216,,,392.0,15.903,36.195
4217,,,393.0,15.537,36.134
4218,,,396.0,15.316,36.096
4219,,,401.0,15.597,36.142
4220,,,332.0,17.228,36.419
4221,,,325.0,17.107,36.399
4222,,,320.0,16.81,36.357
4223,,,330.0,17.007,36.381
4224,,,327.0,17.29,36.428
4225,,,320.0,17.205,36.417
4226,,,325.0,16.835,36.352
4227,,,334.0,17.229,36.418
4228,,,329.0,17.411,36.447
4229,,,320.0,17.135,36.41
4230,,,323.0,16.817,36.35
4231,,,335.0,17.152,36.404
4232,,,327.0,17.488,36.459
4233,,,323.0,17.102,36.398
4234,,,324.0,16.93,36.368
4235,,,328.0,16.999,36.381
4236,,,327.0,17.136,36.405
4237,,,328.0,17.197,36.415
4238,,,,,
4239,,,317.0,,
4240,,,401.0,,
4241,,,372.4776,16.121284,36.231865
4242,,,2040.0,,
4243,,,,,
4244,,,,,
4245,,,2020.0,,
4246,,,2040.0,,
4247,,,2032.0,3.648,34.988
4248,,,2032.0,3.648,34.988
4249,,,1863.0,3.901,34.997
4250,,,1688.0,4.168,35.006
4251,,,1513.0,4.565,35.023
4252,,,1338.0,5.066,35.018
4253,,,1163.0,5.6,34.97
4254,,,988.0,6.146,34.905
4255,,,813.0,7.372,34.926
4256,,,638.0,10.245,35.266
4257,,,463.0,14.287,35.93
4258,,,346.0,16.591,36.31
4259,,,256.0,18.876,36.688
4260,,,205.0,20.402,36.909
4261,,,115.0,24.537,37.275
4262,,,86.0,25.012,37.081
4263,,,9.0,25.92,36.961
4264,,,4.0,25.917,36.961
4265,,,,,
4266,,,,,
4267,,,,,
4268,20.336,-59.56200000000001,,,
4269,20.334,-59.572,,,
4270,20.334,-59.57499999999999,,,
4271,20.333,-59.58100000000002,,,
4272,20.332,-59.581999999999994,,,
4273,20.332,-59.591999999999985,,,
4274,20.331,-59.59100000000001,,,
4275,20.328,-59.589999999999975,,,
4276,20.331,-59.601999999999975,,,
4277,20.331,-59.603999999999985,,,
4278,20.331,-59.613,,,
4279,20.328,-59.613999999999976,,,
4280,20.331,-59.62299999999999,,,
4281,,,,,
4282,,,,,
4283,,,,,
4284,,,,,
4285,,,180.0,,
4286,,,330.0,,
4287,,,,,
4288,,,360.0,16.164,36.233
4289,,,374.0,16.128,36.231
4290,,,374.0,16.273,36.255
4291,,,376.0,16.119,36.23
4292,,,375.0,15.906,36.198
4293,,,378.0,16.102,36.23
4294,,,376.0,16.25,36.252
4295,,,376.0,16.08,36.226
4296,,,380.0,16.072,36.223
4297,,,383.0,16.004,36.211
4298,,,380.0,15.948,36.202
4299,,,376.0,15.97,36.208
4300,,,375.0,16.157,36.234
4301,,,378.0,15.832,36.185
4302,,,385.0,16.031,36.215
4303,,,379.0,15.938,36.2
4304,,,382.0,16.117,36.228
4305,,,380.0,16.154,36.235
4306,,,381.0,16.118,36.229
4307,,,386.0,15.901,36.193
4308,,,380.0,15.768,36.173
4309,,,387.0,15.961,36.204
4310,,,383.0,16.154,36.237
4311,,,379.0,16.071,36.224
4312,,,384.0,16.264,36.254
4313,,,382.0,16.035,36.217
4314,,,381.0,15.884,36.192
4315,,,383.0,15.875,36.191
4316,,,383.0,15.758,36.172
4317,,,384.0,15.883,36.191
4318,,,384.0,16.143,36.233
4319,,,385.0,16.1,36.229
4320,,,387.0,15.992,36.21
4321,,,386.0,15.877,36.191
4322,,,387.0,15.836,36.183
4323,,,388.0,15.866,36.189
4324,,,385.0,15.852,36.186
4325,,,387.0,15.881,36.192
4326,,,386.0,16.07,36.223
4327,,,384.0,15.915,36.2
4328,,,387.0,16.0,36.212
4329,,,382.0,15.936,36.208
4330,,,386.0,15.662,36.153
4331,,,389.0,15.777,36.173
4332,,,386.0,15.997,36.211
4333,,,387.0,16.037,36.217
4334,,,391.0,15.779,36.175
4335,,,390.0,15.77,36.171
4336,,,389.0,15.997,36.212
4337,,,390.0,15.853,36.186
4338,,,386.0,15.976,36.21
4339,,,391.0,15.807,36.178
4340,,,389.0,15.771,36.174
4341,,,390.0,15.942,36.202
4342,,,385.0,15.871,36.19
4343,,,391.0,15.851,36.185
4344,,,395.0,15.996,36.21
4345,,,387.0,15.991,36.208
4346,,,389.0,15.873,36.191
4347,,,388.0,15.886,36.193
4348,,,385.0,15.66,36.161
4349,,,391.0,15.774,36.173
4350,,,387.0,15.786,36.179
4351,,,389.0,15.894,36.195
4352,,,388.0,15.881,36.196
4353,,,388.0,15.915,36.197
4354,,,388.0,15.935,36.201
4355,,,,,
4356,,,330.0,,
4357,,,395.0,,
4358,,,383.92538,15.956209,36.20403
4359,,,1990.0,,
4360,,,,,
4361,,,,,
4362,,,1980.0,,
4363,,,1990.0,,
4364,,,1983.0,3.732,34.995
4365,,,1983.0,3.732,34.995
4366,,,1713.0,4.176,35.011
4367,,,1638.0,4.312,35.017
4368,,,1363.0,5.012,35.019
4369,,,1288.0,5.242,35.008
4370,,,1014.0,6.08,34.902
4371,,,938.0,6.69,34.926
4372,,,663.0,10.313,35.296
4373,,,588.0,11.812,35.512
4374,,,363.0,16.594,36.312
4375,,,326.0,17.527,36.47
4376,,,216.0,20.737,36.956
4377,,,185.0,22.039,37.118
4378,,,76.0,25.274,37.138
4379,,,45.0,25.531,36.974
4380,,,3.0,25.991,36.908
4381,,,0.0,25.995,36.908
4382,,,,,
4383,,,,,
4384,,,,,
4385,20.577,-59.95800000000003,,,
4386,20.579,-59.96100000000001,,,
4387,20.569,-59.96100000000001,,,
4388,20.578,-59.964,,,
4389,20.575,-59.95999999999998,,,
4390,20.575,-59.971000000000004,,,
4391,20.579,-59.98000000000002,,,
4392,20.576,-59.97300000000001,,,
4393,20.569,-59.980999999999995,,,
4394,20.57,-59.97500000000002,,,
4395,20.572,-59.97399999999999,,,
4396,20.571,-59.985000000000014,,,
4397,20.57,-59.98200000000003,,,
4398,20.571,-59.988999999999976,,,
4399,,,,,
4400,,,,,
4401,,,,,
4402,,,,,
4403,,,130.0,,
4404,,,360.0,,
4405,,,,,
4406,,,397.0,15.648,36.152
4407,,,390.0,16.017,36.212
4408,,,346.0,16.96,36.372
4409,,,345.0,16.992,36.375
4410,,,342.0,16.81,36.349
4411,,,341.0,16.605,36.316
4412,,,351.0,16.771,36.339
4413,,,352.0,16.881,36.36
4414,,,348.0,16.823,36.348
4415,,,345.0,16.901,36.364
4416,,,344.0,16.95,36.374
4417,,,347.0,16.877,36.361
4418,,,346.0,16.734,36.334
4419,,,350.0,16.727,36.333
4420,,,351.0,16.893,36.361
4421,,,348.0,16.815,36.353
4422,,,348.0,16.808,36.35
4423,,,351.0,16.699,36.328
4424,,,349.0,16.904,36.364
4425,,,349.0,16.687,36.325
4426,,,353.0,16.605,36.313
4427,,,354.0,16.59,36.31
4428,,,357.0,16.9,36.364
4429,,,350.0,16.846,36.358
4430,,,345.0,16.547,36.306
4431,,,353.0,16.668,36.323
4432,,,351.0,16.77,36.34
4433,,,349.0,16.773,36.343
4434,,,350.0,16.7,36.33
4435,,,355.0,16.705,36.329
4436,,,357.0,16.721,36.329
4437,,,353.0,16.662,36.322
4438,,,351.0,16.689,36.328
4439,,,355.0,16.802,36.345
4440,,,345.0,16.83,36.351
4441,,,351.0,16.813,36.348
4442,,,350.0,16.679,36.326
4443,,,357.0,16.771,36.343
4444,,,354.0,16.704,36.329
4445,,,351.0,16.716,36.337
4446,,,353.0,16.583,36.31
4447,,,354.0,16.606,36.316
4448,,,354.0,16.779,36.342
4449,,,354.0,16.866,36.358
4450,,,356.0,16.699,36.325
4451,,,354.0,16.805,36.347
4452,,,351.0,16.723,36.335
4453,,,354.0,16.635,36.317
4454,,,358.0,16.777,36.341
4455,,,350.0,16.746,36.339
4456,,,358.0,16.777,36.342
4457,,,354.0,16.797,36.347
4458,,,356.0,16.629,36.317
4459,,,358.0,16.586,36.304
4460,,,357.0,16.738,36.337
4461,,,356.0,16.896,36.362
4462,,,353.0,16.829,36.352
4463,,,351.0,16.65,36.325
4464,,,354.0,16.717,36.332
4465,,,349.0,16.639,36.323
4466,,,359.0,16.734,36.334
4467,,,355.0,16.798,36.345
4468,,,356.0,16.54,36.302
4469,,,357.0,16.724,36.334
4470,,,351.0,16.72,36.336
4471,,,354.0,16.687,36.329
4472,,,354.0,16.584,36.312
4473,,,,,
4474,,,338.0,,
4475,,,404.0,,
4476,,,353.0,16.720253,36.33294
4477,,,2030.0,,
4478,,,,,
4479,,,,,
4480,,,2010.0,,
4481,,,2020.0,,
4482,,,2013.0,3.712,34.996
4483,,,2013.0,3.712,34.996
4484,,,1838.0,3.998,35.007
4485,,,1663.0,4.327,35.015
4486,,,1488.0,4.691,35.023
4487,,,1313.0,5.195,35.011
4488,,,1138.0,5.688,34.955
4489,,,964.0,6.407,34.906
4490,,,788.0,8.262,35.076
4491,,,613.0,11.065,35.402
4492,,,488.0,13.754,35.837
4493,,,335.0,17.081,36.395
4494,,,265.0,18.457,36.626
4495,,,195.0,21.404,37.018
4496,,,126.0,24.442,37.226
4497,,,75.0,25.283,37.11
4498,,,10.0,26.038,36.799
4499,,,5.0,26.035,36.802
4500,,,,,
4501,,,,,
4502,,,,,
4503,20.856,-60.136000000000024,,,
4504,20.851,-60.12900000000002,,,
4505,20.851,-60.13799999999998,,,
4506,20.852,-60.13900000000001,,,
4507,20.854,-60.14499999999998,,,
4508,20.853,-60.14100000000002,,,
4509,20.853,-60.146000000000015,,,
4510,20.854,-60.14299999999997,,,
4511,20.857,-60.144000000000005,,,
4512,20.859,-60.144000000000005,,,
4513,20.861,-60.148000000000025,,,
4514,20.864,-60.14499999999998,,,
4515,20.871,-60.149,,,
4516,,,,,
4517,,,,,
4518,,,,,
4519,,,,,
4520,,,90.0,,
4521,,,350.0,,
4522,,,,,
4523,,,392.0,16.188,36.244
4524,,,393.0,16.07,36.226
4525,,,393.0,15.826,36.184
4526,,,395.0,15.709,36.167
4527,,,355.0,16.797,36.347
4528,,,345.0,17.182,36.41
4529,,,343.0,17.183,36.412
4530,,,341.0,17.032,36.388
4531,,,344.0,17.01,36.382
4532,,,342.0,16.897,36.368
4533,,,346.0,17.081,36.39
4534,,,348.0,16.709,36.331
4535,,,348.0,16.833,36.35
4536,,,349.0,17.123,36.4
4537,,,344.0,17.021,36.385
4538,,,344.0,16.921,36.369
4539,,,346.0,16.869,36.359
4540,,,352.0,16.928,36.37
4541,,,347.0,17.071,36.392
4542,,,339.0,16.848,36.376
4543,,,350.0,16.918,36.365
4544,,,349.0,17.026,36.385
4545,,,348.0,16.915,36.366
4546,,,350.0,16.707,36.329
4547,,,351.0,16.686,36.326
4548,,,349.0,16.906,36.364
4549,,,353.0,17.074,36.394
4550,,,348.0,16.958,36.373
4551,,,346.0,16.693,36.338
4552,,,353.0,17.008,36.381
4553,,,346.0,17.042,36.387
4554,,,347.0,16.831,36.354
4555,,,348.0,16.623,36.319
4556,,,351.0,16.829,36.352
4557,,,349.0,16.794,36.346
4558,,,356.0,16.952,36.373
4559,,,352.0,16.955,36.371
4560,,,348.0,16.884,36.362
4561,,,350.0,17.043,36.386
4562,,,347.0,16.888,36.363
4563,,,351.0,16.741,36.339
4564,,,352.0,16.823,36.349
4565,,,350.0,17.012,36.386
4566,,,345.0,16.815,36.351
4567,,,349.0,16.841,36.358
4568,,,353.0,16.884,36.361
4569,,,353.0,16.893,36.361
4570,,,351.0,16.855,36.361
4571,,,350.0,16.903,36.364
4572,,,353.0,16.937,36.369
4573,,,353.0,16.975,36.376
4574,,,346.0,16.91,36.371
4575,,,353.0,16.825,36.35
4576,,,355.0,16.77,36.342
4577,,,354.0,17.034,36.383
4578,,,355.0,16.898,36.364
4579,,,353.0,16.892,36.361
4580,,,354.0,16.949,36.371
4581,,,351.0,16.803,36.347
4582,,,354.0,16.839,36.351
4583,,,353.0,16.798,36.348
4584,,,352.0,16.74,36.339
4585,,,351.0,16.867,36.358
4586,,,354.0,17.042,36.387
4587,,,350.0,16.959,36.374
4588,,,353.0,16.945,36.371
4589,,,354.0,16.986,36.377
4590,,,,,
4591,,,339.0,,
4592,,,402.0,,
4593,,,352.22388,16.850239,36.356014
4594,,,2030.0,,
4595,,,,,
4596,,,,,
4597,,,2010.0,,
4598,,,2020.0,,
4599,,,2026.0,3.658,34.991
4600,,,2026.0,3.658,34.991
4601,,,1914.0,3.926,35.007
4602,,,1688.0,4.241,35.01
4603,,,1564.0,4.548,35.024
4604,,,1338.0,5.15,35.014
4605,,,1213.0,5.518,34.985
4606,,,988.0,6.324,34.903
4607,,,863.0,7.355,34.972
4608,,,638.0,11.028,35.434
4609,,,513.0,13.636,35.837
4610,,,346.0,17.18,36.411
4611,,,275.0,19.081,36.72
4612,,,205.0,21.421,37.03
4613,,,135.0,24.595,37.27
4614,,,86.0,25.605,37.089
4615,,,16.0,26.117,36.447
4616,,,6.0,26.118,36.446
4617,,,,,
4618,,,,,
4619,,,,,
4620,21.064,-60.16500000000002,,,
4621,21.064,-60.16399999999999,,,
4622,21.064,-60.161,,,
4623,21.066,-60.16699999999997,,,
4624,21.067,-60.17099999999999,,,
4625,21.068,-60.17399999999998,,,
4626,21.067,-60.17399999999998,,,
4627,21.07,-60.18099999999998,,,
4628,21.071,-60.190999999999974,,,
4629,21.076,-60.19400000000002,,,
4630,21.076,-60.19400000000002,,,
4631,21.074,-60.19900000000001,,,
4632,21.076,-60.20800000000003,,,
4633,21.078,-60.21600000000001,,,
4634,,,,,
4635,,,,,
4636,,,,,
4637,,,,,
4638,,,50.0,,
4639,,,350.0,,
4640,,,,,
4641,,,382.0,16.232,36.251
4642,,,392.0,16.122,36.23
4643,,,392.0,16.229,36.25
4644,,,389.0,15.884,36.193
4645,,,393.0,15.839,36.184
4646,,,397.0,15.771,36.171
4647,,,395.0,16.057,36.22
4648,,,391.0,15.919,36.197
4649,,,394.0,15.814,36.18
4650,,,395.0,15.866,36.187
4651,,,399.0,15.905,36.196
4652,,,399.0,16.03,36.215
4653,,,395.0,15.9,36.194
4654,,,399.0,15.89,36.193
4655,,,322.0,17.716,36.499
4656,,,360.0,16.709,36.332
4657,,,361.0,16.388,36.276
4658,,,366.0,16.358,36.271
4659,,,365.0,16.512,36.302
4660,,,368.0,16.564,36.306
4661,,,367.0,16.664,36.32
4662,,,365.0,16.531,36.302
4663,,,364.0,16.494,36.295
4664,,,368.0,16.619,36.314
4665,,,363.0,16.653,36.321
4666,,,364.0,16.347,36.272
4667,,,365.0,16.398,36.282
4668,,,364.0,16.478,36.292
4669,,,368.0,16.533,36.301
4670,,,365.0,16.486,36.295
4671,,,366.0,16.334,36.268
4672,,,370.0,16.491,36.294
4673,,,367.0,16.531,36.3
4674,,,364.0,16.341,36.266
4675,,,365.0,16.429,36.285
4676,,,370.0,16.503,36.295
4677,,,368.0,16.635,36.321
4678,,,364.0,16.611,36.32
4679,,,373.0,16.215,36.249
4680,,,369.0,16.37,36.274
4681,,,369.0,16.351,36.27
4682,,,370.0,16.462,36.288
4683,,,367.0,16.426,36.283
4684,,,368.0,16.413,36.281
4685,,,371.0,16.623,36.314
4686,,,371.0,16.427,36.284
4687,,,372.0,16.226,36.25
4688,,,370.0,16.442,36.285
4689,,,370.0,16.484,36.29
4690,,,369.0,16.479,36.296
4691,,,368.0,16.276,36.26
4692,,,370.0,16.115,36.231
4693,,,378.0,16.354,36.271
4694,,,373.0,16.482,36.29
4695,,,370.0,16.34,36.269
4696,,,370.0,16.378,36.282
4697,,,370.0,16.433,36.284
4698,,,370.0,16.332,36.268
4699,,,367.0,16.438,36.288
4700,,,369.0,16.057,36.222
4701,,,372.0,16.103,36.229
4702,,,373.0,16.294,36.26
4703,,,373.0,16.345,36.269
4704,,,373.0,16.321,36.265
4705,,,375.0,16.423,36.282
4706,,,370.0,16.339,36.27
4707,,,375.0,16.296,36.26
4708,,,,,
4709,,,297.0,,
4710,,,403.0,,
4711,,,373.07462,16.343687,36.269463
4712,,,2030.0,,
4713,,,,,
4714,,,,,
4715,,,2020.0,,
4716,,,2030.0,,
4717,,,2027.0,3.707,34.996
4718,,,2027.0,3.707,34.996
4719,,,1913.0,3.868,35.0
4720,,,1688.0,4.284,35.015
4721,,,1563.0,4.556,35.024
4722,,,1338.0,5.17,35.014
4723,,,1213.0,5.533,34.983
4724,,,987.0,6.255,34.891
4725,,,863.0,7.18,34.954
4726,,,638.0,11.191,35.483
4727,,,563.0,12.765,35.703
4728,,,345.0,16.865,36.359
4729,,,296.0,18.047,36.556
4730,,,205.0,20.606,36.918
4731,,,155.0,22.573,37.196
4732,,,86.0,25.724,37.07
4733,,,36.0,26.491,36.341
4734,,,6.0,26.499,36.324
4735,,,,,
4736,,,,,
4737,,,,,
4738,21.17,-60.14699999999999,,,
4739,21.184,-60.15699999999998,,,
4740,21.181,-60.15699999999998,,,
4741,21.185,-60.15499999999997,,,
4742,21.188,-60.15499999999997,,,
4743,21.195,-60.15699999999998,,,
4744,21.198,-60.158000000000015,,,
4745,21.201,-60.15699999999998,,,
4746,21.208,-60.158000000000015,,,
4747,21.207,-60.15899999999999,,,
4748,21.215,-60.160000000000025,,,
4749,21.218,-60.16500000000002,,,
4750,,,,,
4751,,,,,
4752,,,,,
4753,,,,,
4754,,,60.0,,
4755,,,350.0,,
4756,,,,,
4757,,,383.0,15.906,36.201
4758,,,388.0,15.918,36.196
4759,,,390.0,15.814,36.179
4760,,,395.0,15.831,36.183
4761,,,391.0,15.857,36.189
4762,,,393.0,15.776,36.177
4763,,,394.0,15.766,36.173
4764,,,392.0,15.791,36.177
4765,,,397.0,15.82,36.18
4766,,,395.0,15.794,36.177
4767,,,396.0,15.626,36.148
4768,,,402.0,15.629,36.148
4769,,,339.0,16.908,36.367
4770,,,337.0,17.038,36.39
4771,,,332.0,17.087,36.397
4772,,,334.0,17.095,36.401
4773,,,336.0,17.157,36.41
4774,,,336.0,17.291,36.431
4775,,,334.0,17.112,36.402
4776,,,338.0,17.01,36.384
4777,,,335.0,17.078,36.395
4778,,,340.0,17.232,36.423
4779,,,333.0,17.256,36.43
4780,,,334.0,17.021,36.39
4781,,,336.0,16.98,36.382
4782,,,338.0,17.194,36.414
4783,,,336.0,17.022,36.386
4784,,,337.0,17.03,36.385
4785,,,338.0,17.063,36.392
4786,,,336.0,17.139,36.407
4787,,,333.0,17.242,36.421
4788,,,334.0,17.214,36.419
4789,,,335.0,17.159,36.41
